year,nace_code,sector_name,new_companies,prev_year_count,yoy_growth,growth_category
2001,26120,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",5,1,400.0,Growth
2001,45441,Activities of Extraterrestrial Organizations And Bodies,118,136,-13.24,Decline
2001,74140,Construction,32,27,18.52,Growth
2001,74109,Construction,10,10,0.0,Stable
2001,51872,Manufacturing,54,60,-10.0,Decline
2001,31621,Manufacturing,4,1,300.0,Growth
2001,24100,Construction,4,2,100.0,Growth
2001,27100,"Professional, Scientific and Technical Activities",4,1,300.0,Growth
2001,63112,Manufacturing,11,13,-15.38,Decline
2001,52249,Manufacturing,15,20,-25.0,Decline
2001,45431,Activities of Extraterrestrial Organizations And Bodies,102,102,0.0,Stable
2001,43331,Manufacturing,129,127,1.57,Growth
2001,73300,Manufacturing,202,177,14.12,Growth
2001,70210,"Agriculture, Forestry and Fishing",198,174,13.79,Growth
2001,47713,Administrative and Support Service Activities,10,16,-37.5,Decline
2001,52424,Manufacturing,7,11,-36.36,Decline
2001,51421,Manufacturing,48,55,-12.73,Decline
2001,52410,Manufacturing,53,58,-8.62,Decline
2001,46423,Financial and Insurance Activities,59,65,-9.23,Decline
2001,47512,"Professional, Scientific and Technical Activities",61,69,-11.59,Decline
2001,26630,Financial and Insurance Activities,3,8,-62.5,Decline
2001,23630,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,8,-62.5,Decline
2001,29247,"Arts, Sports and Recreation",4,4,0.0,Stable
2001,28299,Administrative and Support Service Activities,8,7,14.29,Growth
2001,51871,Manufacturing,37,49,-24.49,Decline
2001,46643,Financial and Insurance Activities,48,58,-17.24,Decline
2001,46693,Financial and Insurance Activities,48,58,-17.24,Decline
2001,28520,Education,105,93,12.9,Growth
2001,25530,Accommodation and Food Service Activities,120,102,17.65,Growth
2001,25620,Accommodation and Food Service Activities,126,107,17.76,Growth
2001,50302,"Agriculture, Forestry and Fishing",73,70,4.29,Growth
2001,47820,Administrative and Support Service Activities,120,114,5.26,Growth
2001,45320,Transportation and Storage,163,145,12.41,Growth
2001,46641,Financial and Insurance Activities,2,,,New Sector
2001,46691,Financial and Insurance Activities,2,,,New Sector
2001,18244,Administrative and Support Service Activities,2,2,0.0,Stable
2001,14299,Construction,9,7,28.57,Growth
2001,14199,Construction,9,7,28.57,Growth
2001,22260,Manufacturing,13,14,-7.14,Decline
2001,25240,Transportation and Storage,11,9,22.22,Growth
2001,22210,Manufacturing,8,6,33.33,Growth
2001,22290,Manufacturing,13,14,-7.14,Decline
2001,24421,Activities of Extraterrestrial Organizations And Bodies,2,4,-50.0,Decline
2001,21201,Manufacturing,2,5,-60.0,Decline
2001,51478,Manufacturing,34,39,-12.82,Decline
2001,46499,Financial and Insurance Activities,44,47,-6.38,Decline
2001,46140,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",47,40,17.5,Growth
2001,28130,Administrative and Support Service Activities,2,,,New Sector
2001,29120,"Arts, Sports and Recreation",2,7,-71.43,Decline
2001,42990,Manufacturing,10,7,42.86,Growth
2001,82190,Manufacturing,72,81,-11.11,Decline
2001,26700,Activities of Extraterrestrial Organizations And Bodies,16,27,-40.74,Decline
2001,23700,"Water Supply; Sewerage, Waste Management and Remediation Activities",14,23,-39.13,Decline
2001,52441,Manufacturing,73,67,8.96,Growth
2001,47551,"Professional, Scientific and Technical Activities",98,88,11.36,Growth
2001,47591,"Professional, Scientific and Technical Activities",98,88,11.36,Growth
2001,51510,Manufacturing,13,18,-27.78,Decline
2001,51472,Manufacturing,2,2,0.0,Stable
2001,46491,Financial and Insurance Activities,7,2,250.0,Growth
2001,46647,Financial and Insurance Activities,2,3,-33.33,Decline
2001,46697,Financial and Insurance Activities,2,3,-33.33,Decline
2001,1290,Manufacturing,5,4,25.0,Growth
2001,50104,"Agriculture, Forestry and Fishing",19,14,35.71,Growth
2001,46713,Activities of Extraterrestrial Organizations And Bodies,30,30,0.0,Stable
2001,47812,Administrative and Support Service Activities,23,25,-8.0,Decline
2001,45194,Transportation and Storage,30,29,3.45,Growth
2001,45193,Transportation and Storage,23,25,-8.0,Decline
2001,43230,Manufacturing,114,87,31.03,Growth
2001,43291,Manufacturing,113,86,31.4,Growth
2001,55210,Transportation and Storage,1,1,0.0,Stable
2001,51384,Manufacturing,21,23,-8.7,Decline
2001,46389,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",36,30,20.0,Growth
2001,15890,"Publishing, Broadcasting, Content Production, Distribution Activities",2,3,-33.33,Decline
2001,10890,Mining and Quarrying,4,7,-42.86,Decline
2001,28755,Human Health and Social Work Activities,5,8,-37.5,Decline
2001,25999,"Publishing, Broadcasting, Content Production, Distribution Activities",12,9,33.33,Growth
2001,28210,Administrative and Support Service Activities,3,2,50.0,Growth
2001,25220,Transportation and Storage,5,8,-37.5,Decline
2001,25290,Transportation and Storage,2,2,0.0,Stable
2001,51441,Manufacturing,9,9,0.0,Stable
2001,51442,Manufacturing,10,21,-52.38,Decline
2001,46494,Financial and Insurance Activities,40,37,8.11,Growth
2001,46442,Financial and Insurance Activities,15,27,-44.44,Decline
2001,36141,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",31,25,24.0,Growth
2001,31004,Manufacturing,50,38,31.58,Growth
2001,31091,Manufacturing,50,38,31.58,Growth
2001,46460,Financial and Insurance Activities,43,41,4.88,Growth
2001,51460,Manufacturing,33,35,-5.71,Decline
2001,33150,Manufacturing,18,5,260.0,Growth
2001,23640,"Water Supply; Sewerage, Waste Management and Remediation Activities",1,1,0.0,Stable
2001,20520,Mining and Quarrying,1,1,0.0,Stable
2001,15131,Transportation and Storage,4,6,-33.33,Decline
2001,10130,"Agriculture, Forestry and Fishing",7,7,0.0,Stable
2001,92311,Manufacturing,132,136,-2.94,Decline
2001,90201,"Agriculture, Forestry and Fishing",162,167,-2.99,Decline
2001,90011,Activities of Extraterrestrial Organizations And Bodies,159,165,-3.64,Decline
2001,43332,Manufacturing,82,87,-5.75,Decline
2001,43994,"Water Supply; Sewerage, Waste Management and Remediation Activities",34,34,0.0,Stable
2001,46711,Activities of Extraterrestrial Organizations And Bodies,79,66,19.7,Growth
2001,14240,Construction,1,,,New Sector
2001,17540,"Professional, Scientific and Technical Activities",3,3,0.0,Stable
2001,13960,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,4,-25.0,Decline
2001,46712,Activities of Extraterrestrial Organizations And Bodies,10,8,25.0,Growth
2001,45191,Transportation and Storage,10,6,66.67,Growth
2001,22220,Manufacturing,34,45,-24.44,Decline
2001,18140,Administrative and Support Service Activities,7,7,0.0,Stable
2001,47610,Activities of Extraterrestrial Organizations And Bodies,12,22,-45.45,Decline
2001,22230,Manufacturing,13,12,8.33,Growth
2001,21121,Manufacturing,2,2,0.0,Stable
2001,17120,"Professional, Scientific and Technical Activities",2,3,-33.33,Decline
2001,22250,Manufacturing,60,57,5.26,Growth
2001,21210,Manufacturing,3,2,50.0,Growth
2001,17210,"Professional, Scientific and Technical Activities",3,2,50.0,Growth
2001,18130,Administrative and Support Service Activities,83,79,5.06,Growth
2001,46610,Financial and Insurance Activities,22,32,-31.25,Decline
2001,51880,Manufacturing,17,27,-37.04,Decline
2001,95220,Transportation and Storage,6,5,20.0,Growth
2001,47525,"Professional, Scientific and Technical Activities",10,6,66.67,Growth
2001,18221,Administrative and Support Service Activities,1,11,-90.91,Decline
2001,14210,Construction,10,21,-52.38,Decline
2001,14130,Construction,10,21,-52.38,Decline
2001,71404,Manufacturing,11,4,175.0,Growth
2001,31100,Manufacturing,4,2,100.0,Growth
2001,27110,"Professional, Scientific and Technical Activities",4,4,0.0,Stable
2001,46110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",16,14,14.29,Growth
2001,46231,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",34,26,30.77,Growth
2001,46160,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",40,42,-4.76,Decline
2001,51160,Manufacturing,32,29,10.34,Growth
2001,15333,Transportation and Storage,1,,,New Sector
2001,10392,"Agriculture, Forestry and Fishing",2,2,0.0,Stable
2001,17300,"Professional, Scientific and Technical Activities",6,4,50.0,Growth
2001,13300,Manufacturing,11,7,57.14,Growth
2001,93011,Manufacturing,8,16,-50.0,Decline
2001,96101,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",9,19,-52.63,Decline
2001,93012,Manufacturing,10,14,-28.57,Decline
2001,96011,"Publishing, Broadcasting, Content Production, Distribution Activities",9,19,-52.63,Decline
2001,28402,"Public Administration and Defence, Compulsory Social Security",6,2,200.0,Growth
2001,14220,Construction,2,,,New Sector
2001,14140,Construction,2,,,New Sector
2001,10910,Mining and Quarrying,2,2,0.0,Stable
2001,15710,Activities of Extraterrestrial Organizations And Bodies,2,,,New Sector
2001,17140,"Professional, Scientific and Technical Activities",2,3,-33.33,Decline
2001,13100,Manufacturing,4,6,-33.33,Decline
2001,51180,Manufacturing,74,62,19.35,Growth
2001,17402,"Professional, Scientific and Technical Activities",9,5,80.0,Growth
2001,52482,Manufacturing,35,30,16.67,Growth
2001,71112,Manufacturing,87,76,14.47,Growth
2001,13929,"Water Supply; Sewerage, Waste Management and Remediation Activities",10,13,-23.08,Decline
2001,45422,Activities of Extraterrestrial Organizations And Bodies,135,123,9.76,Growth
2001,36130,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",16,14,14.29,Growth
2001,31002,Manufacturing,21,19,10.53,Growth
2001,31020,Manufacturing,21,18,16.67,Growth
2001,71310,Manufacturing,12,20,-40.0,Decline
2001,52483,Manufacturing,96,113,-15.04,Decline
2001,77310,"Professional, Scientific and Technical Activities",22,28,-21.43,Decline
2001,46421,Financial and Insurance Activities,2,3,-33.33,Decline
2001,51820,Manufacturing,7,12,-41.67,Decline
2001,71340,Manufacturing,34,35,-2.86,Decline
2001,46630,Financial and Insurance Activities,12,16,-25.0,Decline
2001,14110,Construction,2,5,-60.0,Decline
2001,18100,Administrative and Support Service Activities,1,,,New Sector
2001,11050,Manufacturing,6,12,-50.0,Decline
2001,15960,"Publishing, Broadcasting, Content Production, Distribution Activities",3,5,-40.0,Decline
2001,15980,"Publishing, Broadcasting, Content Production, Distribution Activities",2,,,New Sector
2001,11070,Manufacturing,3,,,New Sector
2001,15120,Transportation and Storage,10,2,400.0,Growth
2001,19200,"Arts, Sports and Recreation",7,,,New Sector
2001,46498,Financial and Insurance Activities,10,8,25.0,Growth
2001,46424,Financial and Insurance Activities,5,4,25.0,Growth
2001,46425,Financial and Insurance Activities,14,24,-41.67,Decline
2001,95319,Transportation and Storage,17,19,-10.53,Decline
2001,45209,Transportation and Storage,17,19,-10.53,Decline
2001,20300,"Agriculture, Forestry and Fishing",42,29,44.83,Growth
2001,16230,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",47,35,34.29,Growth
2001,8111,Administrative and Support Service Activities,1,5,-80.0,Decline
2001,13930,"Water Supply; Sewerage, Waste Management and Remediation Activities",1,2,-50.0,Decline
2001,46839,Real Estate Activities,5,8,-37.5,Decline
2001,46739,Activities of Extraterrestrial Organizations And Bodies,5,7,-28.57,Decline
2001,20510,Mining and Quarrying,7,7,0.0,Stable
2001,16281,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",13,11,18.18,Growth
2001,16291,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",13,11,18.18,Growth
2001,1630,Manufacturing,10,4,150.0,Growth
2001,52485,Manufacturing,49,38,28.95,Growth
2001,15812,"Publishing, Broadcasting, Content Production, Distribution Activities",57,46,23.91,Growth
2001,10712,Mining and Quarrying,67,49,36.73,Growth
2001,52240,Manufacturing,75,66,13.64,Growth
2001,47241,"Professional, Scientific and Technical Activities",82,71,15.49,Growth
2001,28291,Administrative and Support Service Activities,2,2,0.0,Stable
2001,29241,"Arts, Sports and Recreation",2,1,100.0,Growth
2001,29243,"Arts, Sports and Recreation",1,,,New Sector
2001,28293,Administrative and Support Service Activities,1,,,New Sector
2001,52112,Manufacturing,77,77,0.0,Stable
2001,34201,Construction,11,7,57.14,Growth
2001,33110,Manufacturing,22,13,69.23,Growth
2001,29201,"Arts, Sports and Recreation",7,7,0.0,Stable
2001,29202,"Arts, Sports and Recreation",5,3,66.67,Growth
2001,77330,"Professional, Scientific and Technical Activities",30,19,57.89,Growth
2001,60241,"Agriculture, Forestry and Fishing",15,21,-28.57,Decline
2001,26110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",8,5,60.0,Growth
2001,36150,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",2,1,100.0,Growth
2001,31003,Manufacturing,3,2,50.0,Growth
2001,31030,Manufacturing,3,2,50.0,Growth
2001,51550,Manufacturing,27,26,3.85,Growth
2001,51562,Manufacturing,6,5,20.0,Growth
2001,46869,Real Estate Activities,10,6,66.67,Growth
2001,46851,Real Estate Activities,32,30,6.67,Growth
2001,20200,"Agriculture, Forestry and Fishing",5,6,-16.67,Decline
2001,46769,Activities of Extraterrestrial Organizations And Bodies,10,6,66.67,Growth
2001,46751,Activities of Extraterrestrial Organizations And Bodies,32,30,6.67,Growth
2001,17110,"Professional, Scientific and Technical Activities",2,2,0.0,Stable
2001,24151,Construction,2,1,100.0,Growth
2001,20150,"Agriculture, Forestry and Fishing",3,2,50.0,Growth
2001,46836,Real Estate Activities,3,1,200.0,Growth
2001,46736,Activities of Extraterrestrial Organizations And Bodies,3,1,200.0,Growth
2001,66290,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",7,5,40.0,Growth
2001,52111,Manufacturing,8,3,166.67,Growth
2001,47111,"Professional, Scientific and Technical Activities",10,6,66.67,Growth
2001,52114,Manufacturing,20,12,66.67,Growth
2001,47114,"Professional, Scientific and Technical Activities",23,13,76.92,Growth
2001,50101,"Agriculture, Forestry and Fishing",58,53,9.43,Growth
2001,51130,Manufacturing,22,23,-4.35,Decline
2001,17170,"Professional, Scientific and Technical Activities",1,,,New Sector
2001,29321,"Arts, Sports and Recreation",5,4,25.0,Growth
2001,52630,Manufacturing,34,30,13.33,Growth
2001,52422,Manufacturing,9,11,-18.18,Decline
2001,47690,Activities of Extraterrestrial Organizations And Bodies,23,16,43.75,Growth
2001,47787,Administrative and Support Service Activities,15,7,114.29,Growth
2001,50102,"Agriculture, Forestry and Fishing",16,12,33.33,Growth
2001,95313,Transportation and Storage,17,26,-34.62,Decline
2001,47830,Administrative and Support Service Activities,48,54,-11.11,Decline
2001,95314,Transportation and Storage,51,45,13.33,Growth
2001,45402,Activities of Extraterrestrial Organizations And Bodies,47,53,-11.32,Decline
2001,45203,Transportation and Storage,16,26,-38.46,Decline
2001,45204,Transportation and Storage,50,45,11.11,Growth
2001,21209,Manufacturing,5,2,150.0,Growth
2001,46497,Financial and Insurance Activities,6,6,0.0,Stable
2001,74121,Construction,149,153,-2.61,Decline
2001,51170,Manufacturing,15,19,-21.05,Decline
2001,52423,Manufacturing,16,13,23.08,Growth
